,imdbID,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,rating_cat,genres_code
133737,tt3259276,Anabolic Life,Anabolic Life,2017.0,89.0,Thriller,4.9,244,middle,24
40461,tt0107479,The Dead Mother,La madre muerta,1993.0,111.0,Drama,7.0,1162,high,8
114893,tt20194494,Weekend Getaway,Weekend Getaway,2022.0,93.81829253746335,Thriller,5.5,20,middle,24
57284,tt0234527,Proclaiming 'Everlasting Good News' Around the World,Proclaiming 'Everlasting Good News' Around the World,1964.0,93.81829253746335,Drama,5.8,18,middle,8
88186,tt12004202,Taste of Hope,Taste of Hope,2019.0,70.0,Documentary,6.2,6,middle,7
71659,tt0454864,The Last Winter,The Last Winter,2006.0,101.0,Horror,5.5,9729,middle,14
108693,tt1735839,Any Questions for Ben?,Any Questions for Ben?,2012.0,114.0,Comedy,5.6,1766,middle,5
969,tt0010715,Soldiers of Fortune,Soldiers of Fortune,1919.0,70.0,Adventure,5.9,21,middle,2
147308,tt5223878,Reach,Reach,2018.0,92.0,Comedy,5.8,371,middle,5
109360,tt1759631,The Mosk,A Jamaâ,2010.0,85.0,Comedy,7.1,14,high,5
88800,tt1217631,Just a Father,Solo un padre,2008.0,89.0,Romance,6.6,473,middle,20
12803,tt0038879,The Return of Monte Cristo,The Return of Monte Cristo,1946.0,91.0,Mystery,6.7,101,middle,17
131195,tt2978462,Dolphin Tale 2,Dolphin Tale 2,2014.0,107.0,Family,6.4,9720,middle,9
161423,tt7936768,JED,JED,2019.0,62.0,Horror,4.5,12,middle,14
129512,tt28254460,Sly,Sly,2023.0,95.0,Documentary,7.0,9724,high,7
97164,tt1401156,Baystate Blues,Baystate Blues,2009.0,89.0,Drama,8.2,9,high,8
102454,tt1527049,Tender Son: The Frankenstein Project,Szelíd teremtés - A Frankenstein-terv,2010.0,109.0,Drama,5.6,613,middle,8
146127,tt5053198,The Name of the Whale,Isanatori,2015.0,91.0,Documentary,6.1,10,middle,7
40948,tt0109144,A.P.E.X.,A.P.E.X.,1994.0,98.0,Action,4.3,1185,middle,0
75819,tt0825334,Caravaggio and My Mother the Pope,Caravaggio and My Mother the Pope,2017.0,90.0,Drama,8.5,71,high,8
43461,tt0116703,Jimmy Zip,Jimmy Zip,1999.0,112.0,Action,5.2,192,middle,0
102429,tt15263194,Shefeekkinte Santhosham,Shefeekkinte Santhosham,2022.0,128.0,Drama,5.0,712,middle,8
38231,tt0100924,Where the Heart Is,Where the Heart Is,1990.0,107.0,Drama,5.9,1760,middle,8
73703,tt0488612,The Poker Club,The Poker Club,2008.0,85.0,Crime,5.0,429,middle,6
54502,tt0202623,The Third Wheel,The Third Wheel,2002.0,91.0,Comedy,5.4,4939,middle,5
124514,tt2427814,Frank Matthews,Frank Matthews,2012.0,83.0,Crime,6.4,120,middle,6
83295,tt10955148,Rising Free,Rising Free,2019.0,102.0,History,4.7,3017,middle,13
77070,tt0899238,Desert Bayou,Desert Bayou,2007.0,71.0,Documentary,6.4,48,middle,7
13100,tt0039406,Phoenix,Fushichô,1947.0,82.0,Drama,6.7,132,middle,8
55105,tt0207638,Here's to Life!,Here's to Life!,2000.0,94.0,Drama,5.5,136,middle,8
12512,tt0038378,Bowery Bombshell,Bowery Bombshell,1946.0,65.0,Crime,6.3,413,middle,6
92523,tt1305889,Thirakkatha,Thirakkatha,2008.0,120.0,Drama,7.5,632,high,8
54615,tt0203402,The City of Prodigies,La ciudad de los prodigios,1999.0,156.0,Drama,5.0,222,middle,8
58617,tt0252876,Eastern Periphery,Anatoliki perifereia,1979.0,77.0,Comedy,6.0,51,middle,5
144232,tt4728582,Holy Mess,En underbar jävla jul,2015.0,108.0,Comedy,5.5,3402,middle,5
126854,tt26351209,Confessions of a Psycho Killer,Confessions of a Psycho Killer,2023.0,90.0,Documentary,6.0,99,middle,7
66953,tt0373900,Rampage: The Hillside Strangler Murders,Rampage: The Hillside Strangler Murders,2006.0,85.0,Drama,4.3,864,middle,8
167979,tt9691896,Coming Out,Coming Out,2018.0,64.0,Documentary,7.2,115,high,7
46816,tt0132512,At First Sight,At First Sight,1999.0,128.0,Romance,6.0,14206,middle,20
21675,tt0058037,Dr. Sex,Dr. Sex,1964.0,63.0,Comedy,3.8,242,middle,5
154788,tt6471628,Divide and Conquer,Divide and Conquer: The Story of Roger Ailes,2018.0,107.0,Documentary,7.1,637,high,7
103323,tt1544579,Black Sunshine: Conversations with T.F. Mou,Black Sunshine: Conversations with T.F. Mou,2011.0,95.0,Biography,6.6,34,middle,4
50789,tt0168522,Blow Your Own Trumpet,Blow Your Own Trumpet,1958.0,56.0,Music,6.5,55,middle,15
95400,tt13563140,Khali Purse of Billionaires,Khali Purse of Billionaires,2023.0,123.0,Comedy,2.9,113,low,5
116047,tt2076992,Wojtek: The Bear That Went to War,Wojtek: The Bear That Went to War,2011.0,59.0,Documentary,7.9,100,high,7
12054,tt0037522,Back to Bataan,Back to Bataan,1945.0,95.0,Drama,6.6,4338,middle,8
24791,tt0065073,Taste the Blood of Dracula,Taste the Blood of Dracula,1970.0,91.0,Drama,6.3,6782,middle,8
91352,tt12794338,Achcham Madam Naanam Payirppu,Achcham Madam Naanam Payirppu,2022.0,80.0,Drama,4.2,2072,middle,8
37510,tt0099004,Ain't No Way Back,Ain't No Way Back,1990.0,90.0,Horror,5.3,86,middle,14
141972,tt4359244,Bita Is Restless,Bitabi Bita,2012.0,90.0,Drama,3.6,78,middle,8
73130,tt0478366,The Journals of Knud Rasmussen,The Journals of Knud Rasmussen,2006.0,112.0,Drama,6.4,382,middle,8
128684,tt2766484,In Conversation: Rick Berman & Brannon Braga,In Conversation: Rick Berman & Brannon Braga,2013.0,70.0,Documentary,7.9,9,high,7
130152,tt2875950,The Pact,The Pact,2013.0,77.0,Horror,4.2,35,middle,14
23593,tt0062432,The Venetian Affair,The Venetian Affair,1966.0,89.0,Thriller,5.3,531,middle,24
135551,tt3470968,Make It in America: Empowering Global Fashion,Make It in America: Empowering Global Fashion,2014.0,76.0,Documentary,8.5,7,high,7
68438,tt0398982,Duane Hopwood,Duane Hopwood,2005.0,84.0,Drama,6.5,2380,middle,8
76483,tt0860461,A Melody Looking,A Melody Looking,2006.0,78.0,Musical,5.4,32,middle,16
151830,tt5994872,Another Time,Another Time,2016.0,82.0,Drama,6.4,34,middle,8
58091,tt0245479,Just a Kiss,Just a Kiss,2002.0,89.0,Romance,4.9,1592,middle,20
102223,tt1521848,Potiche,Potiche,2010.0,103.0,Comedy,6.4,11296,middle,5
69063,tt0411276,Frightened,Delhoreh,1962.0,95.0,Drama,6.6,34,middle,8
112105,tt1872138,Pendejo (Idiot),Pendejo,2013.0,84.0,Comedy,5.1,76,middle,5
45765,tt0124282,The Man in Selya's Life,Ang lalaki sa buhay ni Selya,1997.0,96.0,Drama,6.6,383,middle,8
116205,tt2083347,Blood Eclipse,Sunshine,2011.0,87.0,Drama,9.0,10,high,8
95661,tt1362457,One Day in Africa,One Day in Africa,2009.0,78.0,Documentary,7.8,10,high,7
57178,tt0232975,Yves! Yves!,Yv!... Yv!...,1972.0,94.0,Comedy,3.5,25,middle,5
16826,tt0047125,My Seven Little Sins,J'avais sept filles,1954.0,98.0,Comedy,6.2,40,middle,5
57779,tt0241760,The New Guy,The New Guy,2002.0,88.0,Comedy,5.8,37377,middle,5
112776,tt1916735,Tales of Everyday Magic,Tales of Everyday Magic,2012.0,93.81829253746335,Drama,6.9,22,high,8
26277,tt0068479,The Two Seasons of Life,Les deux saisons de la vie,1972.0,90.0,Drama,5.4,12,middle,8
131597,tt3025198,Monday Nights at Seven,Monday Nights at Seven,2016.0,109.0,Romance,6.1,54,middle,20
56267,tt0220602,Urge for Life,Knock Out,1986.0,102.0,Drama,7.1,265,high,8
112541,tt1899107,Secret Sunday,9 Wat,2010.0,110.0,Horror,5.0,138,middle,14
21366,tt0057341,My Six Loves,My Six Loves,1963.0,101.0,Comedy,6.5,591,middle,5
140818,tt4172460,The Hell of Jealosy,Gahim ul-ghayra,1953.0,89.0,Drama,5.3,16,middle,8
103549,tt1548991,Her Wilderness,Her Wilderness,2014.0,65.0,Mystery,7.2,32,high,17
157456,tt7063304,The Fairy Princess & the Unicorn,Bayala: A Magical Adventure,2019.0,85.0,Adventure,4.8,286,middle,2
29475,tt0076628,Nest of Vipers,Ritratto di borghesia in nero,1978.0,105.0,Drama,6.3,303,middle,8
38874,tt0102793,Ring of Fire,Ring of Fire,1991.0,97.0,Drama,4.6,884,middle,8
5468,tt0024943,Call It Luck,Call It Luck,1934.0,65.0,Crime,6.9,16,high,6
130602,tt2925410,Chat,Chat,2015.0,86.0,Crime,3.9,124,middle,6
37504,tt0098996,Aftershock,Aftershock,1990.0,91.0,Action,4.2,403,middle,0
77354,tt0922547,Parasomnia,Parasomnia,2008.0,103.0,Thriller,5.1,2573,middle,24
59812,tt0270179,24,24,2001.0,78.0,Drama,7.3,206,high,8
65916,tt0359567,Korea,Korea,1952.0,93.81829253746335,War,6.4,13,middle,25
37077,tt0097758,Little Monsters,Little Monsters,1989.0,100.0,Adventure,6.0,14021,middle,2
143975,tt4687464,Transpecos,Transpecos,2016.0,86.0,Thriller,5.8,2928,middle,24
92589,tt13074850,This Is Port Adelaide,This Is Port Adelaide,2021.0,90.0,Sport,7.2,47,high,22
139282,tt3920846,The Case for Israel: Democracy's Outpost,The Case for Israel: Democracy's Outpost,2009.0,77.0,Documentary,5.0,36,middle,7
94176,tt13357236,Food and Romance,Tisdagsklubben,2022.0,102.0,Romance,6.0,617,middle,20
161656,tt7983394,The Jangmadang Generation,The Jangmadang Generation,2017.0,53.0,Documentary,8.4,14,high,7
41396,tt0110296,Ladybird Ladybird,Ladybird Ladybird,1994.0,101.0,Drama,7.4,3776,high,8
123812,tt2395127,A Rose on Ninth Street,A Rose on Ninth Street,2013.0,76.0,Drama,6.0,9,middle,8
56848,tt0228801,High Street,Rue Haute,1976.0,94.0,Drama,7.4,36,high,8
131992,tt3074578,The Surface,The Surface,2014.0,90.0,Thriller,4.8,1202,middle,24
41881,tt0111688,What Can I Do?,What Can I Do?,1994.0,80.0,Drama,4.8,8,middle,8
163950,tt8567410,Pittsburgh Penguins Stanley Cup 2017 Champions,Pittsburgh Penguins Stanley Cup 2017 Champions,2017.0,60.0,Sport,7.4,12,high,22
58826,tt0255944,Difficult Roads,Dyskoloi dromoi,1965.0,83.0,Drama,4.3,13,middle,8
65927,tt0359715,My Best Friend's Birthday,My Best Friend's Birthday,1987.0,69.0,Comedy,5.6,4714,middle,5
53483,tt0194314,Romance,Romance,1999.0,84.0,Romance,5.2,11804,middle,20
104441,tt15750456,Where Are We Headed?,Where Are We Headed?,2021.0,70.0,Documentary,7.2,97,high,7
12892,tt0039019,Texas Panhandle,Texas Panhandle,1945.0,55.0,Western,5.7,53,middle,26
47361,tt0136922,The Filthiest Show in Town,The Filthiest Show in Town,1973.0,74.0,Comedy,6.1,52,middle,5
145645,tt4967126,The 90 Minute War,Milhemet 90 hadakot,2016.0,90.0,Sport,6.5,124,middle,22
97805,tt14146836,Tapawingo,Tapawingo,2023.0,109.0,Comedy,8.1,9,high,5
62097,tt0296889,Tenfold,Tenfold,2002.0,102.0,Drama,6.2,18,middle,8
49897,tt0162427,The Land of Promise,L'Chayim Hadashim,1935.0,57.0,Documentary,6.0,26,middle,7
55956,tt0217570,Inbetweeners,Inbetweeners,2001.0,91.0,Romance,4.3,260,middle,20
80076,tt10332272,Under My Skin,Under My Skin,2020.0,97.0,Drama,6.2,589,middle,8
76587,tt0869118,Point of Fear,Point of Fear,2006.0,96.0,Horror,3.1,188,low,14
81294,tt10550884,The Divine Fury,Saja,2019.0,129.0,Horror,6.3,4035,middle,14
102344,tt1524542,I'm Not Like That No More,I'm Not Like That No More,2010.0,90.0,Comedy,6.7,38,middle,5
92927,tt13142090,Conjure X,Conjure X,2020.0,76.0,Horror,4.7,47,middle,14
50893,tt0169556,Angel wearing tubeteika,Angel v tyubeteyke,1969.0,97.0,Musical,7.0,23,high,16
126556,tt2612800,Sisters,Schwestern,2013.0,84.0,Drama,5.4,50,middle,8
26412,tt0068743,L'insolent,L'insolent,1973.0,90.0,Action,5.1,126,middle,0
93575,tt1326267,Thor at the Bus Stop,Thor at the Bus Stop,2009.0,101.0,Comedy,6.7,126,middle,5
134199,tt3312100,The Human Face of Big Data,The Human Face of Big Data,2014.0,56.0,Documentary,7.1,201,high,7
43380,tt0116490,Tar,Tar,1996.0,90.0,Drama,5.5,30,middle,8
75679,tt0819824,The Assassinator,The Assassinator,1992.0,89.0,Action,6.1,12,middle,0
16369,tt0046067,Mexican Manhunt,Mexican Manhunt,1953.0,71.0,Mystery,6.1,56,middle,17
101501,tt15078122,Our Eternal Summer,L'été l'éternité,2021.0,75.0,Drama,5.4,349,middle,8
25640,tt0067037,The Angry Guest,E ke,1972.0,89.0,Drama,6.0,216,middle,8
62290,tt0299452,Against the Grain: More Meat Than Wheat,Against the Grain: More Meat Than Wheat,1981.0,78.0,Drama,5.7,11,middle,8
29876,tt0077716,Ice Castles,Ice Castles,1978.0,108.0,Drama,6.5,3968,middle,8
138380,tt3805054,Angry Babies in Love,Angry Babies in Love,2014.0,93.81829253746335,Comedy,4.7,176,middle,5
99164,tt14488286,Édouard Glissant: one world in relation,Édouard Glissant: one world in relation,2010.0,50.0,Documentary,8.0,8,high,7
59524,tt0265633,Reckless Indifference,Reckless Indifference,2000.0,94.0,Documentary,7.2,139,high,7
5284,tt0024538,Secret of the Blue Room,Secret of the Blue Room,1933.0,66.0,Crime,6.4,1142,middle,6
51180,tt0172697,The False Prince,Labakan,1957.0,75.0,Fantasy,5.9,77,middle,10
58272,tt0248436,A Sign from God,A Sign from God,2000.0,80.0,Comedy,6.4,44,middle,5
126332,tt2587198,The Gangster,Antapal,2012.0,114.0,Drama,6.3,397,middle,8
162144,tt8104564,Miroporyadok-2018,Miroporyadok-2018,2018.0,93.0,Documentary,3.7,45,middle,7
109948,tt1786665,Shattered Hopes: The True Story of the Amityville Murders - Part I: From Horror to Homicide,Shattered Hopes: The True Story of the Amityville Murders - Part I: From Horror to Homicide,2011.0,114.0,Documentary,4.9,95,middle,7
120996,tt2268437,Love Isn't Enough,Eshgh kafi nist,1999.0,93.81829253746335,Drama,4.0,29,middle,8
98275,tt14266662,Cabin,Cabin,2021.0,133.0,Action,5.9,618,middle,0
23848,tt0063033,Come Play with Me,Grazie zia,1968.0,94.0,Romance,6.0,295,middle,20
36365,tt0095875,Plain Clothes,Plain Clothes,1988.0,98.0,Romance,6.2,1052,middle,20
67870,tt0388301,Not This Part of the World,Not This Part of the World,1995.0,107.0,Comedy,6.7,12,middle,5
96809,tt13917640,The 2020 World Series,The 2020 World Series,2020.0,90.0,Sport,8.6,10,high,22
155403,tt6607558,Jacob Sartorius: Life on the Road,Jacob Sartorius: Life on the Road,2017.0,93.81829253746335,Music,5.7,32,middle,15
117808,tt21353192,Sidemen Tinder in Real Life 4,Sidemen Tinder in Real Life 4,2022.0,50.0,Reality-TV,5.8,7,middle,19
54462,tt0202479,Moonshiner's Woman,Moonshiner's Woman,1968.0,79.0,Crime,3.2,18,low,6
159052,tt7390646,Black and Blue,Black and Blue,2019.0,108.0,Action,6.4,26195,middle,0
5770,tt0025536,Music in the Air,Music in the Air,1934.0,85.0,Comedy,6.0,1018,middle,5
49882,tt0162348,Smiling Fish & Goat on Fire,Goat on Fire and Smiling Fish,1999.0,90.0,Comedy,7.4,2734,high,5
15626,tt0044509,"Come Back, Little Sheba","Come Back, Little Sheba",1952.0,99.0,Drama,7.5,5334,high,8
113360,tt1943710,Fortune Cookie Prophecies,Fortune Cookie Prophecies,2011.0,113.0,Drama,3.0,144,low,8
151787,tt5989556,Cancer Rebellion,Cancer Rebellion,2018.0,101.0,Documentary,7.4,6,high,7
21896,tt0058499,Psyche 59,Psyche 59,1964.0,94.0,Romance,6.0,547,middle,20
76261,tt0845996,First Aid for Choking,First Aid for Choking,2003.0,93.81829253746335,Drama,7.0,14,high,8
152661,tt6118040,The Secret Life of Lance Letscher,The Secret Life of Lance Letscher,2017.0,95.0,Documentary,7.8,44,high,7
78527,tt10010852,F-Word,F-Word,2021.0,78.0,Comedy,8.0,7,high,5
125169,tt24806518,Free Time,Free Time,2023.0,78.0,Comedy,7.3,16,high,5
102560,tt15295220,Bro,Bro,2021.0,140.0,Drama,7.2,370,high,8
126173,tt2573348,Back from Jupiter,Mannen från Jupiter,2012.0,59.0,Drama,8.1,102,high,8
133039,tt3181400,Americano,Americano,2016.0,88.0,Adventure,4.0,324,middle,2
125427,tt2506416,The Rochdale Pioneers,The Rochdale Pioneers,2012.0,57.0,Drama,7.9,62,high,8
42699,tt0114246,Red Ribbon Blues,Red Ribbon Blues,1996.0,97.0,Comedy,4.2,1013,middle,5
90517,tt1260689,Summer 2007,Summer 2007,2008.0,166.0,Drama,6.4,259,middle,8
61942,tt0294949,Last Present,Sun Mool,2001.0,113.0,Drama,6.8,297,high,8
32141,tt0084146,The Intruder,A Intrusa,1979.0,100.0,Drama,6.5,167,middle,8
82739,tt10864584,Yancey McCord: The Killer That Arizona Forgot About,Yancey McCord: The Killer That Arizona Forgot About,2020.0,97.0,Mystery,3.3,50,low,17
157521,tt7081216,Florida Bush League Wrestling: The Movie,Florida Bush League Wrestling: The Movie,2002.0,54.0,Comedy,5.2,11,middle,5
50844,tt0168946,The Miner' Wife ... Takes Her Pick,Lass jucken Kumpel,1972.0,95.0,Drama,3.5,264,middle,8
115881,tt2072227,Shanghai,Shanghai,2012.0,120.0,Crime,7.3,10464,high,6
71711,tt0455537,The House of Usher,The House of Usher,2006.0,81.0,Drama,3.9,748,middle,8
125340,tt2498272,Flood,Da Shui,2008.0,90.0,Documentary,5.5,7,middle,7
67551,tt0382978,Buenos Aires Zero Degree: The Making of Happy Together,Sip si ling dou - Cheun gwong tsa sit,1999.0,59.0,Documentary,7.2,352,high,7
50620,tt0167147,Evil Dead Trap,Shiryô no wana,1988.0,102.0,Horror,6.2,3633,middle,14
155475,tt6623804,Two and a Half Angels,Dos angeles y medio,1958.0,72.0,Comedy,6.8,19,high,5
115061,tt20253810,Andy Warhol: A Life in Art,Andy Warhol: A Life in Art,2022.0,46.0,History,6.3,12,middle,13
91813,tt1289446,We Gotta Get Buscemi,We Gotta Get Buscemi,2009.0,78.0,Documentary,8.6,16,high,7
85426,tt11390670,A Woman of No Importance,A Woman of No Importance,2018.0,155.0,Comedy,6.7,46,middle,5
56150,tt0219420,Zero Woman: Final Mission,Zero Woman: Keishichô 0-ka no onna,1995.0,75.0,Drama,5.1,123,middle,8
106197,tt16391564,Tramps!,Tramps!,2022.0,104.0,Documentary,7.8,37,high,7
31741,tt0082908,Die Pinups und ein heißer Typ,Die Pinups und ein heißer Typ,1981.0,92.0,Music,4.2,43,middle,15
106928,tt1669277,Surrogate Valentine,Surrogate Valentine,2011.0,74.0,Comedy,6.0,177,middle,5
101986,tt1517215,Loveholic,Chameul soo eoptneun,2009.0,110.0,Drama,6.7,96,middle,8
66949,tt0373854,Gala,Gala,2003.0,105.0,Documentary,7.4,55,high,7
39066,tt0103291,The Tigers,Ng foo jeung: Guet lip,1991.0,100.0,Drama,6.1,245,middle,8
110227,tt1799590,Life and Passion of Christ,Vie et Passion de N.S Jésus-Christ,1907.0,45.0,History,6.6,64,middle,13
149461,tt5618692,Cardinals,Cardinals,2017.0,84.0,Drama,5.6,428,middle,8
4752,tt0023446,The Secrets of Wu Sin,The Secrets of Wu Sin,1932.0,65.0,Drama,5.1,55,middle,8
36334,tt0095800,The Bear,L'ours,1988.0,96.0,Adventure,7.7,18900,high,2
26351,tt0068621,Garden of the Dead,Garden of the Dead,1972.0,59.0,Sci-Fi,4.0,599,middle,21
143023,tt4532684,The Colourful Island,Jazireh rangin,2015.0,103.0,Drama,5.8,22,middle,8
141403,tt4262516,Sanam Re,Sanam Re,2016.0,120.0,Drama,3.2,3447,low,8
164373,tt8688048,Cinderella: The Enchanted Beginning,Cinderella: The Enchanted Beginning,2018.0,70.0,Family,3.0,164,low,9
84116,tt1112782,The Code,Thick as Thieves,2009.0,104.0,Crime,6.0,35735,middle,6
131770,tt3042946,Roxanne,Roxanne,2013.0,97.0,Drama,7.0,288,high,8
167727,tt9633480,Uppena,Uppena,2021.0,147.0,Drama,6.5,4212,middle,8
137985,tt3753858,A Dream of Warsaw,Sen o Warszawie,2014.0,104.0,Documentary,6.6,52,middle,7
158190,tt7222648,The Last Touch,Die letzte Pointe,2017.0,99.0,Drama,6.8,52,high,8
137163,tt3661518,Mentamorphosis,Mentamorphosis,2019.0,89.0,Sci-Fi,6.7,19,middle,21
28974,tt0075251,Spermula,Spermula,1976.0,103.0,Sci-Fi,4.1,521,middle,21
71648,tt0454805,A Crocus Bloomed,A Crocus Bloomed,2004.0,45.0,Sci-Fi,7.4,23,high,21
30195,tt0078518,The Scent of Earth,Miris zemlje,1978.0,79.0,Drama,6.5,18,middle,8
146686,tt5130230,Brackish,Brackish,2015.0,90.0,Horror,6.5,14,middle,14
141803,tt4328258,Monday at 11:01 A.M.,Monday at 11:01 A.M.,2016.0,96.0,Thriller,4.7,297,middle,24
98495,tt1432202,Fulton Fish Market U.S.A.,Fulton Fish Market U.S.A.,2009.0,80.0,Documentary,8.0,11,high,7
45697,tt0123948,Cure,Cure,1997.0,111.0,Crime,7.5,21571,high,6
78580,tt10017680,P Storm,'P' fung bou,2019.0,96.0,Crime,5.8,779,middle,6
143290,tt4576372,Reef Life of the Andaman,Reef Life of the Andaman,2012.0,116.0,Documentary,9.1,42,high,7
120139,tt2231646,The Man in the Orange Jacket,M.O.Zh.,2014.0,71.0,Thriller,5.0,413,middle,24
136823,tt3613392,"My Latest 150,000 Cigarettes",Mých posledních 150.000 cigaret,2013.0,52.0,Documentary,5.2,6,middle,7
98068,tt14219486,A Christmas Karen,A Christmas Karen,2022.0,98.0,Comedy,5.0,790,middle,5
84599,tt1122836,Alien Trespass,Alien Trespass,2009.0,84.0,Comedy,5.7,4166,middle,5
30075,tt0078235,The Last House on the Beach,La settima donna,1978.0,86.0,Crime,5.6,840,middle,6
131756,tt3041932,To See the Sea,Pojedeme k mori,2014.0,90.0,Family,6.8,323,high,9
36907,tt0097365,Flesh Gordon Meets the Cosmic Cheerleaders,Flesh Gordon Meets the Cosmic Cheerleaders,1990.0,102.0,Comedy,3.7,1685,middle,5
52836,tt0188052,Mascara,Mascara,1999.0,94.0,Drama,4.6,184,middle,8
2505,tt0017688,Blood Will Tell,Blood Will Tell,1927.0,50.0,Romance,6.4,17,middle,20
96742,tt13899082,Conflicted,Conflicted,2021.0,130.0,Crime,4.5,268,middle,6
157263,tt7016060,McBetter,McBetter,2018.0,75.0,Horror,4.9,85,middle,14
159853,tt7551332,Frey: Part II - The Architectural Interpreter,Frey: Part II - The Architectural Interpreter,2020.0,87.0,Documentary,5.8,6,middle,7
141277,tt4241024,Move,Köch,2014.0,178.0,Drama,7.0,23,high,8
62818,tt0306951,Herz,Herz,2001.0,100.0,Drama,6.1,137,middle,8
94645,tt1340747,Way Down Low,Way Down Low,2007.0,60.0,Horror,5.5,40,middle,14
19909,tt0054187,Platinum High School,Platinum High School,1960.0,95.0,Drama,5.5,142,middle,8
26316,tt0068552,Swedish Wildcats,Every Afternoon,1972.0,92.0,Drama,4.3,285,middle,8
45650,tt0123740,Country Hooker,Country Hooker,1974.0,75.0,Drama,4.7,180,middle,8
82909,tt10895566,The 14th February & Beyond,The 14th February & Beyond,2020.0,59.0,Documentary,9.0,764,high,7
137898,tt3743272,The Doo Dah Man,The Doo Dah Man,2015.0,92.0,Drama,6.1,147,middle,8
87465,tt1185040,At Best Derivative,At Best Derivative,2010.0,93.81829253746335,Comedy,5.9,19,middle,5
75290,tt0808185,The Bothersome Man,Den brysomme mannen,2006.0,95.0,Drama,7.2,17941,high,8
142825,tt4504358,Searching for Eddie Running Wolf,Searching for Eddie Running Wolf,2015.0,98.0,Drama,9.2,6,high,8
38367,tt0101473,Blonde Fist,Blonde Fist,1991.0,102.0,Drama,4.6,279,middle,8
13229,tt0039647,My Wild Irish Rose,My Wild Irish Rose,1947.0,101.0,Biography,6.3,431,middle,4
87220,tt1179378,Die Auschwitz-Dialoge,Die Auschwitz-Dialoge,2007.0,60.0,Documentary,6.6,10,middle,7
132794,tt3154310,Walt Before Mickey,Walt Before Mickey,2015.0,107.0,Drama,5.9,6314,middle,8
166482,tt9214972,Munch in Hell,Munch i helvete,2018.0,74.0,Documentary,7.2,37,high,7
42254,tt0113075,Fists of Iron,Fists of Iron,1995.0,94.0,Action,4.6,330,middle,0
74108,tt0496301,For the Love of Dolly,For the Love of Dolly,2006.0,56.0,Documentary,7.6,67,high,7
69537,tt0419146,A Soap,En soap,2006.0,104.0,Drama,6.4,1994,middle,8
15203,tt0043669,I'll See You in My Dreams,I'll See You in My Dreams,1951.0,110.0,Musical,6.8,1210,high,16
22600,tt0060112,Any Wednesday,Any Wednesday,1966.0,109.0,Comedy,6.0,1109,middle,5
74513,tt0768165,1906,1906,2007.0,76.0,Documentary,5.8,8,middle,7
138669,tt3838634,This Is Happening,This Is Happening,2015.0,84.0,Comedy,5.7,266,middle,5
77367,tt0923752,The King of Kong: A Fistful of Quarters,The King of Kong,2007.0,79.0,Documentary,8.0,37417,high,7
160632,tt7726508,Offside,Offside,2019.0,101.0,Documentary,7.4,207,high,7
155589,tt6652828,Daze Like This,Daze Like This,2017.0,89.0,Comedy,6.9,48,high,5
159274,tt7439748,2nd Date Sex,A Guide to Second Date Sex,2019.0,98.0,Romance,5.6,1255,middle,20
93153,tt13188058,Ringside,Ringside,2023.0,120.0,Drama,6.3,58,middle,8
99065,tt14459796,Acts of Love,Acts of Love,2021.0,71.0,Romance,4.4,267,middle,20
4322,tt0022536,The Vice Squad,The Vice Squad,1931.0,81.0,Drama,6.5,124,middle,8
62772,tt0306230,Whiplash,Whiplash,2002.0,110.0,Drama,7.0,33,high,8
65777,tt0356888,Midwestern Myth,Midwestern Myth,2003.0,89.0,Comedy,7.3,14,high,5
2194,tt0016679,Breed of the Sea,Breed of the Sea,1926.0,73.0,Drama,5.3,21,middle,8
160600,tt7718114,FOMO: Fear of Missing Out,FOMO,2019.0,93.0,Drama,6.6,1353,middle,8
68194,tt0395128,Damsel of Death,Damsel of Death,2002.0,93.81829253746335,Documentary,7.1,11,high,7
26319,tt0068559,La maldición de Frankenstein,La maldición de Frankenstein,1973.0,94.0,Sci-Fi,5.0,855,middle,21
97412,tt14061008,Last Train to Christmas,Last Train to Christmas,2021.0,110.0,Drama,6.0,3258,middle,8
50969,tt0170181,Lupin III: Farewell to Nostradamus,Rupan sansei: Kutabare! Nostradamus,1995.0,100.0,Action,6.9,898,high,0
107934,tt1707392,Lovely Molly,Lovely Molly,2011.0,100.0,Drama,5.3,10057,middle,8
65038,tt0342272,Dear Wendy,Dear Wendy,2005.0,105.0,Drama,6.5,10431,middle,8
55040,tt0207116,Something More,Something More,1999.0,98.0,Comedy,5.9,241,middle,5
131688,tt3036422,Colossus,Colossus,2013.0,134.0,Drama,6.4,5,middle,8
22582,tt0060080,Desperate Mission,Agente Z 55 missione disperata,1965.0,110.0,Adventure,5.2,43,middle,2
159988,tt7584262,The New Adventures of Max,The New Adventures of Max,2017.0,46.0,Animation,6.5,23,middle,3
115927,tt2073516,Against the Grain,Against the Grain,2012.0,87.0,Romance,7.1,103,high,20
25442,tt0066530,Long Live Death,Viva la muerte,1971.0,90.0,War,6.6,1477,middle,25
104516,tt15772866,Christmas with the Chosen: The Messengers,Christmas with the Chosen: The Messengers,2021.0,123.0,Music,7.8,903,high,15
122145,tt2322403,Dark Before Dawn,Dark Before Dawn,2011.0,90.0,Drama,6.1,19,middle,8
